Sx00,Sx01,Sx02,Sx03,Sx04,Sx05,Sx06,Force,z,theta,r
45,44,46,37,44,41,53,13.8,130,0,"5
"
45,42,46,37,44,41,50,13.86,130,0,"5
"
45,42,50,37,44,36,50,13.84,130,0,"5
"
43,42,50,40,44,36,52,13.79,130,0,"5
"
43,45,50,40,44,40,52,13.77,130,0,"5
"
43,45,50,38,45,40,52,13.76,130,0,"5
"
41,48,50,38,45,40,52,13.79,130,0,"5
"
41,48,49,38,42,39,52,13.86,130,0,"5
"
40,48,49,36,42,39,50,13.87,130,0,"5
"
40,46,49,36,42,36,50,13.85,130,0,"5
"
40,46,51,35,44,36,50,13.79,130,0,"5
"
41,40,51,35,44,36,51,13.81,130,0,"5
"
41,40,50,35,44,38,51,13.84,130,0,"5
"
40,40,50,38,44,38,51,13.87,130,0,"5
"
40,44,50,38,44,35,51,13.82,130,0,"5
"
40,44,49,36,48,35,51,13.82,130,0,"5
"
41,42,49,36,48,35,50,13.78,130,0,"5
"
41,42,51,36,48,40,50,13.72,130,0,"5
"
40,42,51,36,48,40,49,13.73,130,0,"5
"
40,43,51,36,48,38,49,13.74,130,0,"5
"
40,43,51,32,45,38,49,13.73,130,0,"5
"
39,43,51,32,45,38,48,13.71,130,0,"5
"
39,43,51,32,45,36,48,13.7,130,0,"5
"
42,43,51,33,45,36,51,13.72,130,0,"5
"
42,43,51,33,45,37,51,13.79,130,0,"5
"
42,43,51,34,41,37,51,13.73,130,0,"5
"
42,46,51,34,41,37,51,13.67,130,0,"5
"
42,46,55,34,45,38,51,13.68,130,0,"5
"
43,46,55,34,45,38,51,13.72,130,0,"5
"
43,43,55,34,45,38,51,13.71,130,0,"5
"
43,43,53,37,43,38,51,13.68,130,0,"5
"
43,43,53,37,43,38,47,13.7,130,0,"5
"
43,43,47,37,44,39,47,13.63,130,0,"5
"
42,43,47,36,44,39,50,13.58,130,0,"5
"
42,43,47,36,44,39,50,13.62,130,0,"5
"
42,43,50,37,45,39,50,13.66,130,0,"5
"
44,43,50,37,45,39,51,13.74,130,0,"5
"
44,43,50,37,43,39,51,13.66,130,0,"5
"
42,43,50,35,43,39,52,13.69,130,0,"5
"
42,43,50,35,43,37,52,13.75,130,0,"5
"
42,43,47,35,41,37,52,13.71,130,0,"5
"
42,43,47,35,41,37,49,13.66,130,0,"5
"
42,44,50,35,46,36,49,13.65,130,0,"5
"
43,44,50,36,46,36,49,13.65,130,0,"5
"
43,41,50,36,46,40,49,13.7,130,0,"5
"
43,41,47,35,45,40,49,13.66,130,0,"5
"
39,41,47,35,45,40,49,13.66,130,0,"5
"
39,47,50,35,43,41,49,13.75,130,0,"5
"
44,47,50,34,43,41,48,13.68,130,0,"5
"
44,44,50,34,43,40,48,13.61,130,0,"5
"
44,44,48,36,44,40,48,13.64,130,0,"5
"
45,44,48,36,44,40,52,13.69,130,0,"5
"
45,47,51,36,43,39,52,13.71,130,0,"5
"
45,47,51,37,43,39,50,13.64,130,0,"5
"
45,43,51,37,43,40,50,13.62,130,0,"5
"
45,43,50,35,45,40,50,13.63,130,0,"5
"
41,43,50,35,45,40,50,13.62,130,0,"5
"
41,41,48,35,47,34,50,13.61,130,0,"5
"
43,41,48,35,47,34,50,13.59,130,0,"5
"
43,47,48,35,47,35,50,13.55,130,0,"5
"
43,47,51,37,45,35,50,13.5,130,0,"5
"
43,47,51,37,45,35,49,13.6,130,0,"5
"
43,50,50,37,42,37,49,13.64,130,0,"5
"
42,50,50,35,42,37,51,13.63,130,0,"5
"
42,46,50,35,42,34,51,13.62,130,0,"5
"
42,46,51,37,46,34,51,13.67,130,0,"5
"
41,46,51,37,46,34,50,13.67,130,0,"5
"
41,42,49,37,43,41,50,13.57,130,0,"5
"
44,42,49,40,43,41,50,13.57,130,0,"5
"
44,45,49,40,43,40,50,13.57,130,0,"5
"
44,45,51,35,41,40,50,13.58,130,0,"5
"
42,45,51,35,41,40,48,13.69,130,0,"5
"
42,49,47,35,46,35,48,13.66,130,0,"5
"
44,49,47,36,46,35,50,13.72,130,0,"5
"
44,46,47,36,46,37,50,13.61,130,0,"5
"
44,46,51,37,45,37,50,13.59,130,0,"5
"
39,46,51,37,45,37,45,13.56,130,0,"5
"
39,47,48,37,43,39,45,13.56,130,0,"5
"
41,47,48,33,43,39,50,13.56,130,0,"5
"
41,46,48,33,43,38,50,13.55,130,0,"5
"
41,46,48,35,42,38,50,13.56,130,0,"5
"
39,46,48,35,42,38,54,13.51,130,0,"5
"
39,44,49,35,46,38,54,13.53,130,0,"5
"
40,44,49,36,46,38,49,13.53,130,0,"5
"
40,46,49,36,46,37,49,13.56,130,0,"5
"
40,46,50,37,43,37,49,13.51,130,0,"5
"
38,46,50,37,43,37,49,13.53,130,0,"5
"
38,47,46,37,40,36,49,13.59,130,0,"5
"
41,47,46,34,40,36,47,13.51,130,0,"5
"
41,45,46,34,40,37,47,13.53,130,0,"5
"
41,45,51,36,42,37,47,13.54,130,0,"5
"
42,45,51,36,42,37,50,13.45,130,0,"5
"
42,46,50,36,43,42,50,13.49,130,0,"5
"
39,46,50,36,43,42,47,13.47,130,0,"5
"
39,49,50,36,43,41,47,13.46,130,0,"5
"
39,49,50,36,47,41,47,13.46,130,0,"5
"
41,49,50,36,47,41,49,13.52,130,0,"5
"
41,47,55,36,44,37,49,13.53,130,0,"5
"
40,47,55,33,44,37,53,13.49,130,0,"5
"
40,43,55,33,44,40,53,13.46,130,0,"5
"
40,43,50,37,43,40,53,13.48,130,0,"5
"
43,43,50,37,43,40,48,13.55,130,0,"5
"
43,46,48,37,45,37,48,13.54,130,0,"5
"
41,46,48,37,45,37,48,13.48,130,0,"5
"
41,46,48,37,45,38,48,13.48,130,0,"5
"
41,46,51,35,47,38,48,13.5,130,0,"5
"
41,46,51,35,47,38,52,13.53,130,0,"5
"
41,46,52,35,40,41,52,13.53,130,0,"5
"
41,46,52,34,40,41,47,13.51,130,0,"5
"
41,49,52,34,40,39,47,13.45,130,0,"5
"
41,49,52,38,43,39,47,13.46,130,0,"5
"
40,49,52,38,43,39,52,13.5,130,0,"5
"
40,42,52,38,44,34,52,13.45,130,0,"5
"
40,42,52,32,44,34,48,13.46,130,0,"5
"
39,49,52,32,44,38,48,13.5,130,0,"5
"
39,49,53,34,45,38,48,13.49,130,0,"5
"
41,49,53,34,45,38,52,13.52,130,0,"5
"
41,48,52,34,46,44,52,13.58,130,0,"5
"
41,48,52,40,46,44,50,13.48,130,0,"5
"
44,42,52,40,46,42,50,13.43,130,0,"5
"
44,42,48,37,39,42,50,13.42,130,0,"5
"
44,42,48,37,39,42,50,13.41,130,0,"5
"
44,46,47,37,43,41,50,13.42,130,0,"5
"
44,46,47,37,43,41,50,13.48,130,0,"5
"
41,45,47,37,43,39,49,13.53,130,0,"5
"
41,45,53,34,42,39,49,13.54,130,0,"5
"
45,45,53,34,42,39,50,13.53,130,0,"5
"
45,43,51,34,47,36,50,13.54,130,0,"5
"
45,43,51,37,47,36,50,13.42,130,0,"5
"
41,45,51,37,47,36,51,13.39,130,0,"5
"
41,45,49,34,45,36,51,13.38,130,0,"5
"
40,45,49,34,45,36,47,13.46,130,0,"5
"
40,45,49,34,43,36,47,13.43,130,0,"5
"
40,45,49,35,43,36,47,13.38,130,0,"5
"
41,46,49,35,43,41,48,13.37,130,0,"5
"
41,46,50,36,42,41,48,13.42,130,0,"5
"
40,46,50,36,42,41,52,13.51,130,0,"5
"
40,47,49,36,39,38,52,13.72,130,0,"5
"
40,47,49,37,39,38,52,13.8,130,0,"5
"
37,43,49,37,39,39,49,13.79,130,0,"5
"
37,43,45,34,40,39,49,13.82,130,0,"5
"
39,43,45,34,40,39,51,13.82,130,0,"5
"
39,45,49,34,40,38,51,13.79,130,0,"5
"
39,45,49,35,40,38,51,13.79,130,0,"5
"
41,49,49,35,40,38,48,13.87,130,0,"5
"
41,49,46,34,40,38,48,13.79,130,0,"5
"
39,49,46,34,40,38,51,13.79,130,0,"5
"
39,44,49,34,40,37,51,13.71,130,0,"5
"
39,44,49,32,40,37,51,13.69,130,0,"5
"
41,46,49,32,40,38,52,13.67,130,0,"5
"
41,46,46,35,38,38,52,13.74,130,0,"5
"
39,46,46,35,38,38,52,13.78,130,0,"5
"
39,48,49,35,39,38,52,13.74,130,0,"5
"
39,48,49,32,39,38,52,13.74,130,0,"5
"
39,45,49,32,39,38,50,13.77,130,0,"5
"
39,45,46,34,38,38,50,13.72,130,0,"5
"
39,45,46,34,38,38,50,13.69,130,0,"5
"
39,45,48,34,43,38,50,13.62,130,0,"5
"
39,45,48,33,43,38,50,13.6,130,0,"5
"
41,50,48,33,43,36,50,13.63,130,0,"5
"
41,50,50,34,43,36,50,13.69,130,0,"5
"
39,50,50,34,43,36,48,13.69,130,0,"5
"
39,50,49,34,41,36,48,13.66,130,0,"5
"
39,50,49,35,41,36,48,13.64,130,0,"5
"
40,47,49,35,41,36,48,13.65,130,0,"5
"
40,47,45,35,39,36,48,13.68,130,0,"5
"
36,47,45,35,39,36,51,13.63,130,0,"5
"
36,51,51,35,47,33,51,13.65,130,0,"5
"
36,51,51,38,47,33,51,13.62,130,0,"5
"
36,48,51,38,47,35,52,13.63,130,0,"5
"
36,48,51,38,42,35,52,13.64,130,0,"5
"
38,48,51,38,42,35,50,13.62,130,0,"5
"
38,46,47,38,42,36,50,13.6,130,0,"5
"
38,46,47,36,42,36,50,13.67,130,0,"5
"
39,44,47,36,42,36,52,13.68,130,0,"5
"
39,44,48,34,44,36,52,13.66,130,0,"5
"
42,44,48,34,44,36,50,13.62,130,0,"5
"
42,48,49,34,39,32,50,13.58,130,0,"5
"
42,48,49,35,39,32,50,13.59,130,0,"5
"
36,45,49,35,39,34,48,13.65,130,0,"5
"
36,45,51,34,43,34,48,13.66,130,0,"5
"
36,45,51,34,43,34,47,13.59,130,0,"5
"
36,53,49,34,41,36,47,13.61,130,0,"5
"
36,53,49,35,41,36,47,13.67,130,0,"5
"
39,47,49,35,41,36,49,13.58,130,0,"5
"
39,47,46,37,42,36,49,13.62,130,0,"5
"
39,47,46,37,42,36,49,13.65,130,0,"5
"
39,49,53,37,43,33,49,13.63,130,0,"5
"
39,49,53,36,43,33,49,13.63,130,0,"5
"
38,48,53,36,43,36,48,13.61,130,0,"5
"
38,48,52,32,42,36,48,13.58,130,0,"5
"
37,44,46,34,41,41,47,28.12,130,0,"6
"
37,42,45,33,42,41,53,28.01,130,0,"6
"
37,42,45,33,42,41,53,27.87,130,0,"6
"
37,42,45,33,42,41,52,27.74,130,0,"6
"
41,44,49,33,41,42,52,27.64,130,0,"6
"
41,44,49,33,41,42,52,27.63,130,0,"6
"
44,47,47,35,44,40,50,27.57,130,0,"6
"
44,47,47,35,44,40,50,27.45,130,0,"6
"
44,47,47,35,44,40,48,27.37,130,0,"6
"
36,47,44,34,42,40,48,27.34,130,0,"6
"
36,47,44,34,42,40,48,27.24,130,0,"6
"
36,48,44,36,40,44,51,27.16,130,0,"6
"
36,48,50,36,40,44,51,27.09,130,0,"6
"
36,48,50,36,40,44,46,26.99,130,0,"6
"
37,49,51,33,44,37,46,27.01,130,0,"6
"
37,49,51,33,44,37,46,26.87,130,0,"6
"
39,46,51,36,39,39,49,26.83,130,0,"6
"
39,46,46,36,39,39,49,26.78,130,0,"6
"
39,46,46,36,39,39,49,26.65,130,0,"6
"
38,44,48,34,41,44,49,26.66,130,0,"6
"
38,44,48,34,41,44,49,26.61,130,0,"6
"
38,46,48,36,44,40,46,26.6,130,0,"6
"
38,46,46,36,44,40,46,26.62,130,0,"6
"
38,46,46,36,44,40,52,26.57,130,0,"6
"
39,48,48,37,38,39,52,26.5,130,0,"6
"
39,48,48,37,38,39,52,26.42,130,0,"6
"
38,41,48,36,40,41,49,26.43,130,0,"6
"
38,41,45,36,40,41,49,26.38,130,0,"6
"
38,41,45,36,40,41,49,26.31,130,0,"6
"
40,42,46,34,44,40,49,26.31,130,0,"6
"
40,42,46,34,44,40,49,26.17,130,0,"6
"
44,43,46,34,40,43,46,26.19,130,0,"6
"
44,43,45,34,40,43,46,26.2,130,0,"6
"
44,43,45,34,40,43,45,26.1,130,0,"6
"
41,45,47,32,37,41,45,26.1,130,0,"6
"
41,45,47,32,37,41,45,26.08,130,0,"6
"
40,44,47,35,40,40,47,26.07,130,0,"6
"
40,44,48,35,40,40,47,26.02,130,0,"6
"
40,44,48,35,40,40,50,25.99,130,0,"6
"
42,42,53,35,39,38,50,25.96,130,0,"6
"
42,42,53,35,39,38,50,25.92,130,0,"6
"
40,46,53,35,39,40,47,25.9,130,0,"6
"
40,46,45,35,39,40,47,25.82,130,0,"6
"
40,46,45,35,39,40,48,25.87,130,0,"6
"
39,46,49,36,42,40,48,25.85,130,0,"6
"
39,46,49,36,42,40,48,25.81,130,0,"6
"
41,48,49,35,41,42,47,25.79,130,0,"6
"
41,48,47,35,41,42,47,25.82,130,0,"6
"
41,48,47,35,41,42,50,25.81,130,0,"6
"
38,41,49,36,39,40,50,25.71,130,0,"6
"
38,41,49,36,39,40,50,25.71,130,0,"6
"
38,46,49,34,38,42,51,25.66,130,0,"6
"
35,46,51,34,38,42,51,25.63,130,0,"6
"
35,46,51,34,38,42,49,25.57,130,0,"6
"
35,42,51,30,42,41,49,25.57,130,0,"6
"
35,42,51,30,42,41,49,25.57,130,0,"6
"
35,52,51,38,41,36,45,25.7,130,0,"6
"
37,52,49,38,41,36,45,25.83,130,0,"6
"
37,52,49,38,41,36,43,25.91,130,0,"6
"
39,44,55,39,42,39,43,25.92,130,0,"6
"
39,44,55,39,42,39,43,25.92,130,0,"6
"
39,42,55,33,43,34,49,25.89,130,0,"6
"
44,42,53,33,43,34,49,25.81,130,0,"6
"
44,42,53,33,43,34,48,25.78,130,0,"6
"
41,43,48,36,44,42,48,25.8,130,0,"6
"
41,43,48,36,44,42,48,25.75,130,0,"6
"
41,45,48,34,40,39,48,25.76,130,0,"6
"
39,45,48,34,40,39,48,25.67,130,0,"6
"
39,45,48,34,40,39,46,25.66,130,0,"6
"
45,46,49,34,45,40,46,25.69,130,0,"6
"
45,46,49,34,45,40,46,25.6,130,0,"6
"
45,45,49,36,42,34,49,25.6,130,0,"6
"
44,45,48,36,42,34,49,25.57,130,0,"6
"
44,45,48,36,42,34,49,25.58,130,0,"6
"
41,47,52,36,36,37,49,25.57,130,0,"6
"
41,47,52,36,36,37,49,25.6,130,0,"6
"
41,42,52,35,39,42,45,25.61,130,0,"6
"
44,42,50,35,39,42,45,25.48,130,0,"6
"
44,42,50,35,39,42,46,25.48,130,0,"6
"
41,46,51,37,43,45,46,25.47,130,0,"6
"
41,46,51,37,43,45,46,25.39,130,0,"6
"
41,42,51,38,36,41,51,25.47,130,0,"6
"
46,42,48,38,36,41,51,25.46,130,0,"6
"
46,42,48,38,36,41,46,25.46,130,0,"6
"
44,49,48,34,43,43,46,25.46,130,0,"6
"
44,49,48,34,43,43,46,25.37,130,0,"6
"
44,44,48,36,43,39,46,25.41,130,0,"6
"
44,44,48,36,43,39,46,25.37,130,0,"6
"
44,44,48,36,43,39,49,25.41,130,0,"6
"
42,42,54,37,44,40,49,25.39,130,0,"6
"
42,42,54,37,44,40,49,25.32,130,0,"6
"
42,43,54,36,41,42,46,25.41,130,0,"6
"
42,43,52,36,41,42,46,25.35,130,0,"6
"
42,43,52,36,41,42,45,25.35,130,0,"6
"
44,50,52,36,42,38,45,25.36,130,0,"6
"
44,50,52,36,42,38,45,25.35,130,0,"6
"
44,45,52,36,43,37,46,25.32,130,0,"6
"
47,45,45,36,43,37,46,25.27,130,0,"6
"
47,45,45,36,43,37,51,25.21,130,0,"6
"
45,44,50,36,41,38,51,25.26,130,0,"6
"
45,44,50,36,41,38,51,25.27,130,0,"6
"
45,44,50,37,41,40,47,25.23,130,0,"6
"
31,44,51,37,41,40,47,25.15,130,0,"6
"
31,44,51,37,41,40,49,25.18,130,0,"6
"
40,48,52,35,41,39,49,25.11,130,0,"6
"
40,48,52,35,41,39,49,25.13,130,0,"6
"
40,44,52,34,43,40,47,25.23,130,0,"6
"
40,44,52,34,43,40,47,25.19,130,0,"6
"
40,44,52,34,43,40,46,25.19,130,0,"6
"
43,48,53,34,45,39,46,25.21,130,0,"6
"
43,48,53,34,45,39,46,25.18,130,0,"6
"
43,48,53,36,42,40,49,25.15,130,0,"6
"
42,48,48,36,42,40,49,25.13,130,0,"6
"
42,48,48,36,42,40,47,25.03,130,0,"6
"
41,43,46,37,46,38,47,25.1,130,0,"6
"
41,43,46,37,46,38,47,25.1,130,0,"6
"
41,48,46,36,42,38,48,25.08,130,0,"6
"
40,48,51,36,42,38,48,25.15,130,0,"6
"
40,48,51,36,42,38,49,25.03,130,0,"6
"
38,47,51,32,44,37,49,24.94,130,0,"6
"
38,47,51,32,44,37,49,25.04,130,0,"6
"
38,48,51,39,44,39,48,25.02,130,0,"6
"
42,48,51,39,44,39,48,24.94,130,0,"6
"
42,48,51,39,44,39,52,24.88,130,0,"6
"
37,46,50,35,43,36,52,24.83,130,0,"6
"
37,46,50,35,43,36,52,24.88,130,0,"6
"
37,49,50,35,41,37,46,24.88,130,0,"6
"
35,49,50,35,41,37,46,24.81,130,0,"6
"
35,49,50,35,41,37,51,24.81,130,0,"6
"
35,46,54,32,41,41,51,24.85,130,0,"6
"
35,46,54,32,41,41,51,24.81,130,0,"6
"
35,44,54,34,41,41,46,24.78,130,0,"6
"
37,44,52,34,41,41,46,24.81,130,0,"6
"
37,44,52,34,41,41,49,24.76,130,0,"6
"
42,47,51,33,41,42,49,24.77,130,0,"6
"
42,47,51,33,41,42,49,24.73,130,0,"6
"
42,44,51,36,39,40,53,24.74,130,0,"6
"
36,44,51,36,39,40,53,24.83,130,0,"6
"
36,44,51,36,39,40,47,24.8,130,0,"6
"
42,45,49,35,43,41,47,24.76,130,0,"6
"
42,45,49,35,43,41,47,24.62,130,0,"6
"
42,46,49,34,39,38,48,24.65,130,0,"6
"
38,46,50,34,39,38,48,24.69,130,0,"6
"
38,46,50,34,39,38,48,24.68,130,0,"6
"
39,47,52,36,42,44,48,24.68,130,0,"6
"
39,47,52,36,42,44,48,24.68,130,0,"6
"
39,48,52,35,40,42,49,24.66,130,0,"6
"
37,48,55,35,40,42,49,24.68,130,0,"6
"
37,48,55,35,40,42,45,24.65,130,0,"6
"
41,46,51,33,37,44,45,24.75,130,0,"6
"
41,46,51,33,37,44,45,24.74,130,0,"6
"
41,46,51,37,38,41,48,24.67,130,0,"6
"
42,46,51,37,38,41,48,24.64,130,0,"6
"
42,46,51,37,38,41,47,24.67,130,0,"6
"
45,43,50,36,42,38,47,24.62,130,0,"6
"
45,43,50,36,42,38,47,24.51,130,0,"6
"
45,48,50,37,37,40,50,24.61,130,0,"6
"
42,48,50,37,37,40,50,24.59,130,0,"6
"
42,48,50,37,37,40,50,24.61,130,0,"6
"
42,47,53,35,37,43,50,24.62,130,0,"6
"
44,47,53,35,37,43,50,24.57,130,0,"6
"
44,44,53,35,39,42,46,24.58,130,0,"6
"
41,44,48,35,39,42,46,24.53,130,0,"6
"
41,44,48,35,39,42,49,24.55,130,0,"6
"
41,46,51,35,42,41,49,24.56,130,0,"6
"
43,46,51,35,42,41,49,24.49,130,0,"6
"
43,47,51,35,40,39,50,24.51,130,0,"6
"
43,47,50,35,40,39,50,24.46,130,0,"6
"
43,47,50,35,40,39,49,24.48,130,0,"6
"
43,43,51,37,41,40,49,24.52,130,0,"6
"
43,43,51,37,41,40,49,24.53,130,0,"6
"
43,45,51,34,44,35,49,24.55,130,0,"6
"
41,45,55,34,44,35,49,24.59,130,0,"6
"
41,45,55,34,44,35,49,24.53,130,0,"6
"
41,45,51,37,42,44,49,24.52,130,0,"6
"
44,45,51,37,42,44,49,24.52,130,0,"6
"
44,45,51,37,38,42,48,24.47,130,0,"6
"
40,45,53,37,38,42,48,24.5,130,0,"6
"
40,45,53,37,38,42,48,24.51,130,0,"6
"
40,47,48,36,38,42,48,24.48,130,0,"6
"
42,47,48,36,38,42,48,24.42,130,0,"6
"
42,43,48,34,38,43,48,24.42,130,0,"6
"
38,43,51,34,38,43,48,24.46,130,0,"6
"
38,43,51,34,38,43,48,24.46,130,0,"6
"
38,41,50,33,35,40,51,24.48,130,0,"6
"
42,41,50,33,35,40,51,24.5,130,0,"6
"
42,44,50,40,39,40,47,24.47,130,0,"6
"
44,44,49,40,39,40,47,24.45,130,0,"6
"
44,44,49,40,39,40,47,24.37,130,0,"6
"
44,48,49,36,42,42,49,24.42,130,0,"6
"
42,48,49,36,42,42,49,24.43,130,0,"6
"
42,43,49,32,38,37,48,24.41,130,0,"6
"
38,43,54,32,38,37,48,24.35,130,0,"6
"
38,43,54,32,38,37,48,24.38,130,0,"6
"
38,46,51,33,41,39,51,24.38,130,0,"6
"
43,46,51,33,41,39,51,24.38,130,0,"6
"
43,41,51,37,35,40,46,24.4,130,0,"6
"
35,41,47,37,35,40,46,24.36,130,0,"6
"
35,41,47,37,35,40,46,24.38,130,0,"6
"
35,43,45,37,39,44,46,24.33,130,0,"6
"
41,43,45,37,39,44,46,24.29,130,0,"6
"
41,42,45,38,38,42,50,24.42,130,0,"6
"
37,42,49,38,38,42,50,24.37,130,0,"6
"
37,42,49,38,38,42,50,24.27,130,0,"6
"
37,39,47,36,38,41,44,24.32,130,0,"6
"
41,39,47,36,38,41,44,24.31,130,0,"6
"
41,44,47,34,40,42,49,24.32,130,0,"6
"
43,44,50,34,40,42,49,24.32,130,0,"6
"
43,44,50,36,40,42,49,24.35,130,0,"6
"
43,41,49,36,38,41,48,24.45,130,0,"6
"
41,41,49,36,38,41,48,24.4,130,0,"6
"
41,40,49,35,42,40,46,24.39,130,0,"6
"
39,40,50,35,42,40,46,24.31,130,0,"6
"
39,40,50,34,42,40,46,24.21,130,0,"6
"
39,41,50,34,38,43,48,24.23,130,0,"6
"
39,41,50,34,38,43,48,24.25,130,0,"6
"
39,41,50,34,39,37,50,24.22,130,0,"6
"
40,49,50,34,39,37,50,24.26,130,0,"6
"
40,49,50,34,39,37,50,24.26,130,0,"6
"
40,44,53,34,40,39,45,24.22,130,0,"6
"
37,44,53,34,40,39,45,24.15,130,0,"6
"
37,44,53,35,37,38,44,24.21,130,0,"6
"
43,43,51,35,37,38,44,24.19,130,0,"6
"
43,43,51,37,37,38,44,24.19,130,0,"6
"
43,46,47,37,41,38,47,24.27,130,0,"6
"
44,46,47,37,41,38,47,24.31,130,0,"6
"
44,46,47,35,40,37,44,24.24,130,0,"6
"
44,43,50,35,40,37,44,24.25,130,0,"6
"
44,43,50,35,40,37,44,24.26,130,0,"6
"
44,45,51,35,41,40,49,24.22,130,0,"6
"
40,45,51,35,41,40,49,24.27,130,0,"6
"
40,45,51,34,40,38,50,24.29,130,0,"6
"
38,43,49,34,40,38,50,24.21,130,0,"6
"
38,43,49,31,40,38,50,24.2,130,0,"6
"
38,43,44,31,43,37,50,24.25,130,0,"6
"
41,43,44,31,43,37,50,24.25,130,0,"6
"
41,43,44,36,41,42,47,24.22,130,0,"6
"
41,41,48,36,41,42,47,24.17,130,0,"6
"
41,41,48,32,41,42,47,24.21,130,0,"6
"
41,45,49,32,41,40,46,24.21,130,0,"6
"
40,45,49,32,41,40,46,24.13,130,0,"6
"
40,45,49,36,43,38,47,24.18,130,0,"6
"
41,42,49,36,43,38,47,24.27,130,0,"6
"
41,42,49,35,43,38,47,24.23,130,0,"6
"
41,42,52,35,40,40,48,24.19,130,0,"6
"
37,42,52,35,40,40,48,24.16,130,0,"6
"
37,42,52,36,43,38,47,24.19,130,0,"6
"
43,41,47,36,43,38,47,24.22,130,0,"6
"
43,41,47,36,43,38,47,24.13,130,0,"6
"
43,41,50,36,40,38,50,24.16,130,0,"6
"
41,41,50,36,40,38,50,24.13,130,0,"6
"
41,41,50,32,41,42,46,24.05,130,0,"6
"
41,42,48,32,41,42,46,24.11,130,0,"6
"
41,42,48,33,41,42,46,24.1,130,0,"6
"
41,45,47,33,40,40,45,24.15,130,0,"6
"
40,45,47,33,40,40,45,24.16,130,0,"6
"
40,45,47,36,37,39,51,24.19,130,0,"6
"
42,42,48,36,37,39,51,24.15,130,0,"6
"
42,42,48,36,37,39,51,24.11,130,0,"6
"
42,42,48,36,42,40,49,24.16,130,0,"6
"
40,42,48,36,42,40,49,24.12,130,0,"6
"
40,42,48,37,41,39,46,24.13,130,0,"6
"
39,44,47,37,41,39,46,24.14,130,0,"6
"
39,44,47,35,41,39,46,24.17,130,0,"6
"
39,43,49,35,36,42,48,24.18,130,0,"6
"
37,43,49,35,36,42,48,24.08,130,0,"6
"
37,43,49,33,40,46,49,24.07,130,0,"6
"
40,48,44,33,40,46,49,24.09,130,0,"6
"
40,48,44,34,40,46,49,24.02,130,0,"6
"
40,43,51,34,39,39,46,24.1,130,0,"6
"
37,43,51,34,39,39,46,24.11,130,0,"6
"
37,43,51,38,40,37,45,24.12,130,0,"6
"
38,43,50,38,40,37,45,24.04,130,0,"6
"
38,43,50,38,40,37,45,24.09,130,0,"6
"
38,45,49,38,39,38,48,24.12,130,0,"6
"
38,45,49,38,39,38,48,24.03,130,0,"6
"
38,45,49,36,36,37,46,24.04,130,0,"6
"
38,41,47,36,36,37,46,24.09,130,0,"6
"
40,41,47,36,36,37,46,24.08,130,0,"6
"
40,43,49,36,40,39,47,24.08,130,0,"6
"
38,43,49,36,40,39,47,24.09,130,0,"6
"
38,43,49,36,38,42,50,24.05,130,0,"6
"
38,43,51,36,38,42,50,24.04,130,0,"6
"
37,43,51,35,38,42,50,24.06,130,0,"6
"
37,42,45,35,37,42,46,24.07,130,0,"6
"
39,42,45,35,37,42,46,24.05,130,0,"6
"
39,42,45,39,40,42,51,24.02,130,0,"6
"
39,41,45,39,40,42,51,24.01,130,0,"6
"
40,41,45,37,40,42,51,24.04,130,0,"6
"
40,43,46,37,36,41,51,24.04,130,0,"6
"
35,43,46,37,36,41,51,24.05,130,0,"6
"
35,43,46,33,39,42,51,24.06,130,0,"6
"
35,44,48,33,39,42,51,24.03,130,0,"6
"
39,44,48,34,39,42,51,24.01,130,0,"6
"
39,42,50,34,41,39,49,24.02,130,0,"6
"
39,42,50,34,41,39,49,24.01,130,0,"6
"
39,42,50,37,37,39,44,24.06,130,0,"6
"
39,43,49,37,37,39,44,24.02,130,0,"6
"
40,43,49,34,37,39,44,24.03,130,0,"6
"
40,44,49,34,39,45,47,23.98,130,0,"6
"
40,44,49,34,39,45,47,23.94,130,0,"6
"
40,44,49,33,35,42,48,23.98,130,0,"6
"
40,45,48,33,35,42,48,24.05,130,0,"6
"
38,45,48,38,35,42,48,24.07,130,0,"6
"
38,41,46,38,40,38,47,23.97,130,0,"6
"
37,41,46,38,40,38,47,23.91,130,0,"6
"
37,41,46,34,40,42,48,23.94,130,0,"6
"
37,40,49,34,40,42,48,23.97,130,0,"6
"
39,40,49,41,40,42,48,24.01,130,0,"6
"
39,43,50,41,40,38,47,24.02,130,0,"6
"
35,43,50,41,40,38,47,23.99,130,0,"6
"
35,43,50,32,41,39,49,24,130,0,"6
"
35,45,48,32,41,39,49,24.03,130,0,"6
"
40,45,48,34,41,39,49,24,130,0,"6
"
40,41,49,34,41,41,46,23.93,130,0,"6
"
33,41,49,34,41,41,46,23.93,130,0,"6
"
33,41,49,37,41,42,50,23.87,130,0,"6
"
33,43,49,37,41,42,50,23.95,130,0,"6
"
39,43,49,34,41,42,50,23.97,130,0,"6
"
39,45,50,34,39,42,47,23.94,130,0,"6
"
38,45,50,34,39,42,47,23.96,130,0,"6
"
38,45,50,33,40,41,47,23.93,130,0,"6
"
38,46,53,33,40,41,47,23.94,130,0,"6
"
36,46,53,NaN,40,41,47,23.96,130,0,"6
"
36,41,49,NaN,45,41,43,23.95,130,0,"6
"
