Sx00cos,Sx00sin,Sx01cos,Sx01sin,Sx02cos,Sx02sin,Sx03cos,Sx03sin,Sx04cos,Sx04sin,Sx05cos,Sx05sin,Sx06cos,Sx06sin,Sx07cos,Sx07sin,Sx08cos,Sx08sin,Sx09cos,Sx09sin,r,cos,sin,z
28.4,0,25.24133262,18.33889657,9.394124188,28.91211564,-8.961482021,27.58064249,-22.00525389,15.98777037,-29,0,-24.10872017,-17.51598161,-10.44480382,-32.14570069,8.652447995,-26.6295915,24.10868583,-17.51602888,0.8,0.984807759,0.173648142,36
28.6,0,24.75592238,17.98622548,9.27051729,28.53169307,-9.023285345,27.77085381,-21.68164721,15.7526561,-29,0,-23.94691668,-17.39842469,-10.32119668,-31.7652782,8.590644795,-26.43938014,23.62327604,-17.16335716,0.8,0.984807759,0.173648142,36
28.6,0,24.43231555,17.75111143,9.332320739,28.72190435,-9.08508867,27.96106514,-21.1962372,15.39998469,-29.2,0,-23.94691668,-17.39842469,-10.44480382,-32.14570069,8.961463995,-27.58064834,23.62327604,-17.16335716,0.8,0.984807759,0.173648142,36
29.6,0,24.27051214,17.6335544,9.085106945,27.9610592,-9.146891994,28.15127647,-21.51984388,15.63509896,-29.4,0,-24.27052366,-17.63353853,-10.44480382,-32.14570069,8.714251195,-26.81980287,23.7850793,-17.2809144,0.8,0.984807759,0.173648142,36
30.2,0,23.94690531,17.39844034,9.085106945,27.9610592,-9.08508867,27.96106514,-20.71082719,15.04731329,-29.4,0,-24.43232715,-17.75109546,-10.38300025,-31.95548945,8.528841595,-26.24916877,24.10868583,-17.51602888,0.8,0.984807759,0.173648142,36
28.8,0,24.10870872,17.51599737,8.961500047,27.58063663,-9.08508867,27.96106514,-21.35804054,15.51754183,-29.4,0,-23.94691668,-17.39842469,-10.25939311,-31.57506695,8.837857595,-27.20022561,24.27048909,-17.63358612,0.8,0.984807759,0.173648142,36
29.2,0,24.10870872,17.51599737,9.085106945,27.9610592,-9.394105291,28.91212178,-21.84345055,15.87021323,-29.2,0,-23.78511319,-17.28086776,-10.25939311,-31.57506695,8.899660795,-27.39043698,24.59409561,-17.8687006,0.8,0.984807759,0.173648142,36
29.4,0,24.75592238,17.98622548,9.085106945,27.9610592,-9.332301967,28.72191045,-22.65246724,16.45799891,-29,0,-23.6233097,-17.16331084,-9.950375241,-30.62401072,8.776054395,-27.01001424,24.27048909,-17.63358612,0.8,0.984807759,0.173648142,36
28.4,0,24.75592238,17.98622548,9.208713842,28.34148178,-9.51771194,29.29254443,-23.46148392,17.04578458,-28.8,0,-23.6233097,-17.16331084,-10.13578596,-31.19464446,8.837857595,-27.20022561,24.27048909,-17.63358612,0.8,0.984807759,0.173648142,36
28.8,0,25.07952921,18.22133954,9.085106945,27.9610592,-9.641318588,29.67296709,-24.43230395,17.75112739,-28.8,0,-23.13789922,-16.81064007,-10.13578596,-31.19464446,9.023267195,-27.77085971,24.10868583,-17.51602888,0.8,0.984807759,0.173648142,36
28.8,0,24.91772579,18.10378251,8.961500047,27.58063663,-9.641318588,29.67296709,-23.46148392,17.04578458,-28.6,0,-23.46150621,-17.04575392,-10.19758953,-31.38485571,8.899660795,-27.39043698,24.43229235,-17.75114336,0.8,0.984807759,0.173648142,36
28.2,0,25.07952921,18.22133954,9.023303496,27.77084792,-9.579515264,29.48275576,-23.13787725,16.81067031,-28.6,0,-23.78511319,-17.28086776,-10.19758953,-31.38485571,8.776054395,-27.01001424,24.43229235,-17.75114336,0.8,0.984807759,0.173648142,36
28.2,0,24.75592238,17.98622548,9.085106945,27.9610592,-9.51771194,29.29254443,-22.81427057,16.57555604,-29.2,0,-23.94691668,-17.39842469,-10.25939311,-31.57506695,9.023267195,-27.77085971,24.75589887,-17.98625784,0.8,0.984807759,0.173648142,36
27.8,0,24.91772579,18.10378251,9.023303496,27.77084792,-9.455908615,29.10233311,-22.97607391,16.69311318,-29.6,0,-23.94691668,-17.39842469,-9.826768095,-30.24358823,9.146873594,-28.15128245,25.07950539,-18.22137233,0.8,0.984807759,0.173648142,36
27.6,0,24.75592238,17.98622548,9.023303496,27.77084792,-9.332301967,28.72191045,-22.81427057,16.57555604,-29.4,0,-24.43232715,-17.75109546,-9.394143084,-28.9121095,9.023267195,-27.77085971,25.56491517,-18.57404405,0.8,0.984807759,0.173648142,36
28.2,0,24.91772579,18.10378251,9.146910393,28.15127049,-9.394105291,28.91212178,-22.97607391,16.69311318,-29.6,0,-24.43232715,-17.75109546,-9.455946657,-29.10232075,8.837857595,-27.20022561,25.24130865,-18.33892957,0.8,0.984807759,0.173648142,36
28.2,0,25.07952921,18.22133954,9.085106945,27.9610592,-9.08508867,27.96106514,-22.00525389,15.98777037,-29.8,0,-23.94691668,-17.39842469,-8.961518074,-27.58063077,9.085070395,-27.96107108,24.91770213,-18.10381509,0.8,0.984807759,0.173648142,36
28,0,25.24133262,18.33889657,8.899696599,27.39042534,-9.08508867,27.96106514,-20.87263053,15.16487042,-29.4,0,-24.10872017,-17.51598161,-9.146928793,-28.15126451,8.899660795,-27.39043698,24.91770213,-18.10381509,0.8,0.984807759,0.173648142,36
28.8,0,25.07952921,18.22133954,8.83789315,27.20021406,-9.270498642,28.53169912,-19.74000716,14.34197048,-29,0,-24.10872017,-17.51598161,-9.023321647,-27.77084202,8.899660795,-27.39043698,24.91770213,-18.10381509,0.8,0.984807759,0.173648142,36
28.4,0,25.24133262,18.33889657,8.899696599,27.39042534,-9.455908615,29.10233311,-19.57820383,14.22441334,-29.2,0,-24.10872017,-17.51598161,-9.146928793,-28.15126451,9.085070395,-27.96107108,24.75589887,-17.98625784,0.8,0.984807759,0.173648142,36
28.4,0,25.40313604,18.4564536,8.961500047,27.58063663,-9.394105291,28.91212178,-19.74000716,14.34197048,-29.2,0,-24.43232715,-17.75109546,-8.590696636,-26.43936329,9.270479994,-28.53170518,25.07950539,-18.22137233,0.8,0.984807759,0.173648142,36
28.8,0,25.56493945,18.57401063,9.023303496,27.77084792,-9.51771194,29.29254443,-19.74000716,14.34197048,-29.2,0,-24.59413064,-17.86865238,-9.08512522,-27.96105327,9.270479994,-28.53170518,25.40311191,-18.45648681,0.8,0.984807759,0.173648142,36
28.8,0,25.07952921,18.22133954,9.27051729,28.53169307,-9.641318588,29.67296709,-19.9018105,14.45952761,-29.2,0,-24.59413064,-17.86865238,-8.652500209,-26.62957454,9.394086394,-28.91212792,25.40311191,-18.45648681,0.8,0.984807759,0.173648142,36
28.4,0,25.24133262,18.33889657,9.332320739,28.72190435,-9.332301967,28.72191045,-19.9018105,14.45952761,-29.4,0,-24.75593413,-17.9862093,-8.652500209,-26.62957454,9.332283194,-28.72191655,25.72671843,-18.69160129,0.8,0.984807759,0.173648142,36
28.2,0,25.40313604,18.4564536,9.394124188,28.91211564,-9.146891994,28.15127647,-19.41640049,14.10685621,-29.4,0,-24.75593413,-17.9862093,-8.652500209,-26.62957454,9.270479994,-28.53170518,26.37393147,-19.16183025,0.8,0.984807759,0.173648142,36
28.4,0,24.75592238,17.98622548,9.332320739,28.72190435,-9.208695318,28.3414878,-19.25459715,13.98929907,-29.4,0,-24.59413064,-17.86865238,-9.146928793,-28.15126451,9.146873594,-28.15128245,26.53573473,-19.27938749,0.8,0.984807759,0.173648142,36
25.8,0,25.24133262,18.33889657,9.085106945,27.9610592,-9.208695318,28.3414878,-20.38722051,14.81219902,-24.2,0,-24.75593413,-17.9862093,-9.579553803,-29.48274324,9.332283194,-28.72191655,23.7850793,-17.2809144,0.8,0.939692646,0.342020075,36
26.4,0,25.07952921,18.22133954,9.085106945,27.9610592,-9.270498642,28.53169912,-20.06361384,14.57708475,-23.6,0,-24.91773763,-18.10376623,-9.51775023,-29.29253199,9.332283194,-28.72191655,24.10868583,-17.51602888,0.8,0.939692646,0.342020075,36
27,0,25.56493945,18.57401063,9.146910393,28.15127049,-9.332301967,28.72191045,-20.06361384,14.57708475,-22.6,0,-24.75593413,-17.9862093,-9.51775023,-29.29253199,9.579495994,-29.48276202,24.10868583,-17.51602888,0.8,0.939692646,0.342020075,36
28.6,0,26.21215311,19.04423875,9.146910393,28.15127049,-9.455908615,29.10233311,-19.74000716,14.34197048,-22.4,0,-24.91773763,-18.10376623,-9.455946657,-29.10232075,9.641299194,-29.67297339,24.43229235,-17.75114336,0.8,0.939692646,0.342020075,36
29.8,0,26.85936676,19.51446687,9.27051729,28.53169307,-9.764925237,30.05338974,-19.9018105,14.45952761,-22,0,-25.07954112,-18.22132315,-9.332339511,-28.72189825,9.641299194,-29.67297339,24.27048909,-17.63358612,0.8,0.939692646,0.342020075,36
29.8,0,26.53575994,19.27935281,9.394124188,28.91211564,-9.703121912,29.86317842,-20.22541718,14.69464188,-22.2,0,-25.24134461,-18.33888007,-9.208732366,-28.34147576,9.888511994,-30.43381886,24.10868583,-17.51602888,0.8,0.939692646,0.342020075,36
30.2,0,26.53575994,19.27935281,9.394124188,28.91211564,-9.455908615,29.10233311,-20.22541718,14.69464188,-22.2,0,-25.24134461,-18.33888007,-9.146928793,-28.15126451,9.641299194,-29.67297339,23.7850793,-17.2809144,0.8,0.939692646,0.342020075,36
30.6,0,26.85936676,19.51446687,9.332320739,28.72190435,-9.579515264,29.48275576,-20.06361384,14.57708475,-22.4,0,-25.72675508,-18.69155085,-9.023321647,-27.77084202,9.455889594,-29.10233929,23.62327604,-17.16335716,0.8,0.939692646,0.342020075,36
30.6,0,26.21215311,19.04423875,9.208713842,28.34148178,-9.579515264,29.48275576,-20.22541718,14.69464188,-22.6,0,-25.56495159,-18.57399392,-9.08512522,-27.96105327,9.332283194,-28.72191655,23.46147278,-17.04579992,0.8,0.939692646,0.342020075,36
30.2,0,26.05034969,18.92668172,9.27051729,28.53169307,-9.394105291,28.91212178,-19.9018105,14.45952761,-22.2,0,-25.88855857,-18.80910777,-9.023321647,-27.77084202,9.455889594,-29.10233929,23.29966952,-16.92824268,0.8,0.939692646,0.342020075,36
29.6,0,26.05034969,18.92668172,9.023303496,27.77084792,-9.579515264,29.48275576,-19.9018105,14.45952761,-22.4,0,-25.72675508,-18.69155085,-9.146928793,-28.15126451,9.455889594,-29.10233929,23.29966952,-16.92824268,0.8,0.939692646,0.342020075,36
29,0,26.37395652,19.16179578,8.961500047,27.58063663,-9.703121912,29.86317842,-20.22541718,14.69464188,-22.8,0,-25.72675508,-18.69155085,-9.270535938,-28.53168701,9.579495994,-29.48276202,23.46147278,-17.04579992,0.8,0.939692646,0.342020075,36
28.8,0,25.72674286,18.69156766,8.961500047,27.58063663,-9.641318588,29.67296709,-20.54902385,14.92975615,-22.8,0,-25.24134461,-18.33888007,-9.146928793,-28.15126451,9.394086394,-28.91212792,23.46147278,-17.04579992,0.8,0.939692646,0.342020075,36
28,0,25.07952921,18.22133954,9.023303496,27.77084792,-9.51771194,29.29254443,-20.87263053,15.16487042,-22.6,0,-25.24134461,-18.33888007,-8.961518074,-27.58063077,9.579495994,-29.48276202,23.7850793,-17.2809144,0.8,0.939692646,0.342020075,36
28,0,25.72674286,18.69156766,8.961500047,27.58063663,-9.579515264,29.48275576,-21.03443386,15.28242756,-23,0,-25.07954112,-18.22132315,-9.08512522,-27.96105327,9.641299194,-29.67297339,23.46147278,-17.04579992,0.8,0.939692646,0.342020075,36
28,0,25.88854628,18.80912469,9.085106945,27.9610592,-9.579515264,29.48275576,-20.54902385,14.92975615,-23.2,0,-25.24134461,-18.33888007,-8.776107355,-27.00999703,9.703102394,-29.86318476,23.62327604,-17.16335716,0.8,0.939692646,0.342020075,36
28,0,25.40313604,18.4564536,9.208713842,28.34148178,-9.579515264,29.48275576,-20.38722051,14.81219902,-22.8,0,-25.56495159,-18.57399392,-8.590696636,-26.43936329,9.950315194,-30.62403023,23.62327604,-17.16335716,0.8,0.939692646,0.342020075,36
28,0,25.72674286,18.69156766,9.332320739,28.72190435,-9.579515264,29.48275576,-20.06361384,14.57708475,-23.2,0,-25.56495159,-18.57399392,-8.652500209,-26.62957454,9.888511994,-30.43381886,23.7850793,-17.2809144,0.8,0.939692646,0.342020075,36
29.4,0,26.37395652,19.16179578,9.394124188,28.91211564,-9.641318588,29.67296709,-20.06361384,14.57708475,-22.8,0,-25.72675508,-18.69155085,-8.837910928,-27.20020828,9.888511994,-30.43381886,23.7850793,-17.2809144,0.8,0.939692646,0.342020075,36
30.2,0,25.88854628,18.80912469,9.394124188,28.91211564,-9.455908615,29.10233311,-19.9018105,14.45952761,-22.4,0,-25.56495159,-18.57399392,-8.590696636,-26.43936329,9.641299194,-29.67297339,24.27048909,-17.63358612,0.8,0.939692646,0.342020075,36
30.6,0,26.05034969,18.92668172,9.517731085,29.29253821,-9.332301967,28.72191045,-20.06361384,14.57708475,-22,0,-25.4031481,-18.456437,-8.899714501,-27.39041953,9.641299194,-29.67297339,24.91770213,-18.10381509,0.8,0.939692646,0.342020075,36
31,0,26.37395652,19.16179578,9.517731085,29.29253821,-9.208695318,28.3414878,-20.22541718,14.69464188,-22,0,-24.75593413,-17.9862093,-8.899714501,-27.39041953,9.517692794,-29.29255065,24.91770213,-18.10381509,0.8,0.939692646,0.342020075,36
31.2,0,26.21215311,19.04423875,9.394124188,28.91211564,-9.08508867,27.96106514,-20.54902385,14.92975615,-21.6,0,-24.43232715,-17.75109546,-9.270535938,-28.53168701,9.703102394,-29.86318476,25.40311191,-18.45648681,0.8,0.939692646,0.342020075,36
30.6,0,26.37395652,19.16179578,9.332320739,28.72190435,-9.023285345,27.77085381,-20.38722051,14.81219902,-21.8,0,-24.27052366,-17.63353853,-9.394143084,-28.9121095,9.641299194,-29.67297339,25.07950539,-18.22137233,0.8,0.939692646,0.342020075,36
29.8,0,26.37395652,19.16179578,9.208713842,28.34148178,-9.270498642,28.53169912,-20.54902385,14.92975615,-21.8,0,-24.10872017,-17.51598161,-9.641357376,-29.67295449,9.764905594,-30.05339613,25.24130865,-18.33892957,0.8,0.939692646,0.342020075,36
29.2,0,25.72674286,18.69156766,9.208713842,28.34148178,-9.208695318,28.3414878,-20.71082719,15.04731329,-22.2,0,-24.10872017,-17.51598161,-9.579553803,-29.48274324,9.641299194,-29.67297339,25.07950539,-18.22137233,0.8,0.939692646,0.342020075,36
29.6,0,25.56493945,18.57401063,9.023303496,27.77084792,-9.146891994,28.15127647,-20.54902385,14.92975615,-22.2,0,-24.27052366,-17.63353853,-9.51775023,-29.29253199,9.641299194,-29.67297339,25.72671843,-18.69160129,0.8,0.939692646,0.342020075,36
29.2,0,25.72674286,18.69156766,9.023303496,27.77084792,-9.332301967,28.72191045,-20.22541718,14.69464188,-21.8,0,-24.27052366,-17.63353853,-9.208732366,-28.34147576,9.517692794,-29.29255065,24.91770213,-18.10381509,0.8,0.939692646,0.342020075,36
29.2,0,25.40313604,18.4564536,8.899696599,27.39042534,-9.332301967,28.72191045,-21.03443386,15.28242756,-22,0,-23.94691668,-17.39842469,-9.023321647,-27.77084202,9.455889594,-29.10233929,26.05032495,-18.92671577,0.8,0.939692646,0.342020075,36
29.6,0,25.40313604,18.4564536,8.961500047,27.58063663,-9.394105291,28.91212178,-21.03443386,15.28242756,-22.2,0,-24.10872017,-17.51598161,-8.961518074,-27.58063077,9.517692794,-29.29255065,25.56491517,-18.57404405,0.8,0.939692646,0.342020075,36
31,0,25.40313604,18.4564536,8.83789315,27.20021406,-9.455908615,29.10233311,-20.54902385,14.92975615,-21.8,0,-23.78511319,-17.28086776,-9.08512522,-27.96105327,9.517692794,-29.29255065,25.40311191,-18.45648681,0.8,0.939692646,0.342020075,36
30.6,0,25.07952921,18.22133954,9.085106945,27.9610592,-9.703121912,29.86317842,-20.87263053,15.16487042,-21.8,0,-23.78511319,-17.28086776,-9.332339511,-28.72189825,9.641299194,-29.67297339,25.24130865,-18.33892957,0.8,0.939692646,0.342020075,36
31.4,0,25.07952921,18.22133954,9.146910393,28.15127049,-9.888531885,30.4338124,-21.03443386,15.28242756,-22,0,-24.10872017,-17.51598161,-9.51775023,-29.29253199,9.703102394,-29.86318476,25.40311191,-18.45648681,0.8,0.939692646,0.342020075,36
31,0,25.07952921,18.22133954,9.27051729,28.53169307,-9.95033521,30.62402373,-20.54902385,14.92975615,-21.8,0,-23.94691668,-17.39842469,-9.332339511,-28.72189825,9.764905594,-30.05339613,24.91770213,-18.10381509,0.8,0.939692646,0.342020075,36
31,0,24.75592238,17.98622548,9.455927636,29.10232693,-9.51771194,29.29254443,-20.22541718,14.69464188,-21.6,0,-23.6233097,-17.16331084,-9.270535938,-28.53168701,9.826708794,-30.24360749,25.24130865,-18.33892957,0.8,0.939692646,0.342020075,36
29.8,0,24.91772579,18.10378251,9.517731085,29.29253821,-9.51771194,29.29254443,-20.54902385,14.92975615,-22,0,-23.78511319,-17.28086776,-9.208732366,-28.34147576,9.888511994,-30.43381886,25.07950539,-18.22137233,0.8,0.939692646,0.342020075,36
29.8,0,24.91772579,18.10378251,9.394124188,28.91211564,-9.270498642,28.53169912,-20.71082719,15.04731329,-21.8,0,-23.78511319,-17.28086776,-9.208732366,-28.34147576,9.764905594,-30.05339613,24.43229235,-17.75114336,0.8,0.939692646,0.342020075,36
29.4,0,24.43231555,17.75111143,9.517731085,29.29253821,-9.270498642,28.53169912,-20.71082719,15.04731329,-22.2,0,-23.46150621,-17.04575392,-9.146928793,-28.15126451,9.826708794,-30.24360749,24.10868583,-17.51602888,0.8,0.939692646,0.342020075,36
29,0,23.94690531,17.39844034,9.517731085,29.29253821,-9.455908615,29.10233311,-20.54902385,14.92975615,-22.4,0,-23.78511319,-17.28086776,-9.455946657,-29.10232075,9.703102394,-29.86318476,23.62327604,-17.16335716,0.8,0.939692646,0.342020075,36
29,0,24.43231555,17.75111143,9.332320739,28.72190435,-9.764925237,30.05338974,-21.03443386,15.28242756,-22.4,0,-24.10872017,-17.51598161,-9.764964522,-30.05337698,9.579495994,-29.48276202,24.27048909,-17.63358612,0.8,0.939692646,0.342020075,36
29.8,0,24.43231555,17.75111143,9.394124188,28.91211564,-9.703121912,29.86317842,-20.71082719,15.04731329,-21.8,0,-24.10872017,-17.51598161,-9.826768095,-30.24358823,9.332283194,-28.72191655,24.43229235,-17.75114336,0.8,0.939692646,0.342020075,36
29.4,0,24.43231555,17.75111143,9.394124188,28.91211564,-9.703121912,29.86317842,-20.54902385,14.92975615,-22,0,-24.27052366,-17.63353853,-9.455946657,-29.10232075,9.208676794,-28.34149382,24.43229235,-17.75114336,0.8,0.939692646,0.342020075,36
29.4,0,24.91772579,18.10378251,9.332320739,28.72190435,-9.394105291,28.91212178,-20.71082719,15.04731329,-21.8,0,-24.59413064,-17.86865238,-9.455946657,-29.10232075,9.270479994,-28.53170518,25.56491517,-18.57404405,0.8,0.939692646,0.342020075,36
30,0,25.24133262,18.33889657,9.332320739,28.72190435,-9.270498642,28.53169912,-20.71082719,15.04731329,-21.6,0,-24.75593413,-17.9862093,-9.208732366,-28.34147576,9.208676794,-28.34149382,25.40311191,-18.45648681,0.8,0.939692646,0.342020075,36
29.6,0,24.75592238,17.98622548,9.455927636,29.10232693,-9.08508867,27.96106514,-20.06361384,14.57708475,-22,0,-24.75593413,-17.9862093,-8.961518074,-27.58063077,9.146873594,-28.15128245,24.43229235,-17.75114336,0.8,0.939692646,0.342020075,36
29.4,0,24.43231555,17.75111143,9.394124188,28.91211564,-9.08508867,27.96106514,-20.38722051,14.81219902,-22.4,0,-24.75593413,-17.9862093,-8.961518074,-27.58063077,9.208676794,-28.34149382,24.59409561,-17.8687006,0.8,0.939692646,0.342020075,36
29.2,0,24.59411896,17.86866845,9.146910393,28.15127049,-9.08508867,27.96106514,-20.38722051,14.81219902,-22.6,0,-24.75593413,-17.9862093,-9.208732366,-28.34147576,9.517692794,-29.29255065,24.91770213,-18.10381509,0.8,0.939692646,0.342020075,36
29,0,24.43231555,17.75111143,9.146910393,28.15127049,-9.332301967,28.72191045,-20.22541718,14.69464188,-22.4,0,-24.59413064,-17.86865238,-9.208732366,-28.34147576,9.455889594,-29.10233929,24.59409561,-17.8687006,0.8,0.939692646,0.342020075,36
28.8,0,24.43231555,17.75111143,9.085106945,27.9610592,-9.394105291,28.91212178,-19.9018105,14.45952761,-22,0,-24.43232715,-17.75109546,-9.146928793,-28.15126451,9.579495994,-29.48276202,25.40311191,-18.45648681,0.8,0.939692646,0.342020075,36
28,0,24.59411896,17.86866845,9.023303496,27.77084792,-9.455908615,29.10233311,-20.54902385,14.92975615,-22.2,0,-24.27052366,-17.63353853,-9.08512522,-27.96105327,9.641299194,-29.67297339,25.24130865,-18.33892957,0.8,0.939692646,0.342020075,36
27.8,0,25.07952921,18.22133954,9.023303496,27.77084792,-9.270498642,28.53169912,-20.71082719,15.04731329,-22,0,-23.94691668,-17.39842469,-8.837910928,-27.20020828,9.764905594,-30.05339613,24.91770213,-18.10381509,0.8,0.939692646,0.342020075,36
27.6,0,25.07952921,18.22133954,9.27051729,28.53169307,-9.394105291,28.91212178,-20.54902385,14.92975615,-22.2,0,-23.78511319,-17.28086776,-8.776107355,-27.00999703,9.579495994,-29.48276202,25.24130865,-18.33892957,0.8,0.939692646,0.342020075,36
27.2,0,25.07952921,18.22133954,9.208713842,28.34148178,-9.332301967,28.72191045,-20.54902385,14.92975615,-22.4,0,-23.78511319,-17.28086776,-8.652500209,-26.62957454,9.455889594,-29.10233929,25.24130865,-18.33892957,0.8,0.939692646,0.342020075,36
27,0,24.91772579,18.10378251,9.146910393,28.15127049,-9.146891994,28.15127647,-20.71082719,15.04731329,-22.8,0,-24.27052366,-17.63353853,-9.146928793,-28.15126451,9.517692794,-29.29255065,24.75589887,-17.98625784,0.8,0.939692646,0.342020075,36
28,0,24.75592238,17.98622548,9.023303496,27.77084792,-9.270498642,28.53169912,-20.71082719,15.04731329,-21.8,0,-24.43232715,-17.75109546,-9.08512522,-27.96105327,9.455889594,-29.10233929,25.07950539,-18.22137233,0.8,0.939692646,0.342020075,36
27.2,0,24.59411896,17.86866845,8.961500047,27.58063663,-9.579515264,29.48275576,-20.71082719,15.04731329,-22.4,0,-24.75593413,-17.9862093,-9.208732366,-28.34147576,9.517692794,-29.29255065,24.75589887,-17.98625784,0.8,0.939692646,0.342020075,36
27.8,0,24.75592238,17.98622548,9.023303496,27.77084792,-9.579515264,29.48275576,-21.03443386,15.28242756,-22.2,0,-24.75593413,-17.9862093,-9.08512522,-27.96105327,9.332283194,-28.72191655,24.43229235,-17.75114336,0.8,0.939692646,0.342020075,36
27.8,0,24.59411896,17.86866845,8.961500047,27.58063663,-9.579515264,29.48275576,-20.87263053,15.16487042,-22.6,0,-25.07954112,-18.22132315,-9.146928793,-28.15126451,9.455889594,-29.10233929,24.27048909,-17.63358612,0.8,0.939692646,0.342020075,36
27.6,0,25.24133262,18.33889657,8.961500047,27.58063663,-9.51771194,29.29254443,-20.71082719,15.04731329,-22.6,0,-24.59413064,-17.86865238,-8.837910928,-27.20020828,9.394086394,-28.91212792,23.94688256,-17.39847164,0.8,0.939692646,0.342020075,36
26.6,0,25.24133262,18.33889657,9.023303496,27.77084792,-9.455908615,29.10233311,-20.71082719,15.04731329,-23.2,0,-24.59413064,-17.86865238,-8.899714501,-27.39041953,9.332283194,-28.72191655,24.59409561,-17.8687006,0.8,0.939692646,0.342020075,36
27.6,0,25.24133262,18.33889657,9.085106945,27.9610592,-9.51771194,29.29254443,-20.87263053,15.16487042,-22.4,0,-24.91773763,-18.10376623,-8.961518074,-27.58063077,9.394086394,-28.91212792,24.59409561,-17.8687006,0.8,0.939692646,0.342020075,36
27.6,0,25.24133262,18.33889657,8.961500047,27.58063663,-9.394105291,28.91212178,-20.71082719,15.04731329,-22.2,0,-25.07954112,-18.22132315,-9.208732366,-28.34147576,9.703102394,-29.86318476,24.59409561,-17.8687006,0.8,0.939692646,0.342020075,36
